id	name	population	location_type	admin_area_id	sub_admin_area_id	admin_area	sub_admin_area
47986	Bellfountain		Locality	24391.0	47986	Indiana	Bellfountain
960	Northumberland	12147.0	SubAdminArea	915.0	960	Virginia	Northumberland
11220	Nome	59.0	Locality	11160.0	11220	North Dakota	Nome
12210	Madison	35392.0	SubAdminArea	11706.0	12210	Nebraska	Madison
43396	Electra		Locality	16606.0	43396	California	Electra
8340	Garrett	847.0	Locality	6614.0	8340	Texas	Garrett
34553	Taylor	61276.0	Locality	34363.0	34517	Michigan	Wayne County
17813	Edgewood	25.0	Locality	16606.0	17792	California	Siskiyou County
18173	Benton	293.0	Locality	16606.0	18164	California	Mono County
17070	Oroville	45655.0	Locality	16606.0	17046	California	Butte County
39863	Summit	113.0	Locality	39344.0	39856	Oregon	Benton County
41213	Pleasant Hill		Locality	19743.0	20261	Alabama	Jackson County
38693	Viola		Locality	38303.0	38693	Kentucky	Viola
23753	Lakemont		Locality	23298.0	23753	Georgia	Lakemont
47333	Pattonsburg		Locality	21659.0	47333	Illinois	Pattonsburg
47513	Altmar		Locality	21659.0	47513	Illinois	Altmar
16553	Vicksburg	862.0	Locality	14499.0	16544	Pennsylvania	Union County
24676	Osgood	1593.0	Locality	24391.0	24676	Indiana	Osgood
35409	Bentley	525.0	Locality	35359.0	35409	Kansas	Bentley
47919	Alford		Locality	24391.0	47919	Indiana	Alford
33969	Sibley	15028.0	SubAdminArea	33129.0	33969	Minnesota	Sibley
49359	Pinckard		Locality	38303.0	49359	Kentucky	Pinckard
36759	Winston	245.0	Locality	36387.0	36759	Montana	Winston
31449	Layton	76691.0	Locality	31331.0	31443	Utah	Davis County
66279	Hopkins		Locality	915.0	1215	Virginia	Accomack County
31696	Sterling	309.0	Locality	31331.0	31685	Utah	Sanpete County
26116	Melrose	107.0	Locality	25316.0	26111	Iowa	Monroe County
7203	Grayson	133991.0	SubAdminArea	6614.0	7203	Texas	Grayson
37286	Belzoni	4155.0	Locality	37030.0	37286	Mississippi	Belzoni
20276	Skyline	826.0	Locality	19743.0	20276	Alabama	Skyline
24056	Portal	668.0	Locality	23298.0	24056	Georgia	Portal
37669	Rodney		Locality	37030.0	37669	Mississippi	Rodney
33236	Ely	3386.0	Locality	33129.0	33236	Minnesota	Ely
32966	Knox City	207.0	Locality	31770.0	32966	Missouri	Knox City
46016	Boyd		Locality	25316.0	46016	Iowa	Boyd
28196	Caribou	7060.0	SubAdminArea	28035.0	28196	Idaho	Caribou
14786	Avon	1622.0	Locality	14499.0	14777	Pennsylvania	Lebanon County
12063	Huntley	44.0	Locality	11706.0	12062	Nebraska	Harlan County
8103	Greenville	25000.0	Locality	6614.0	8090	Texas	Hunt County
37939	Goose Creek	42619.0	Locality	37763.0	37933	South Carolina	Berkeley County
52887	Rapidan		Locality	33129.0	52887	Minnesota	Rapidan
51987	Acme		Locality	34363.0	51987	Michigan	Acme
10497	Catawba	623.0	Locality	10187.0	10497	North Carolina	Catawba
43460	Grand Island		Locality	16606.0	43460	California	Grand Island
1834	Bridgeville	3798.0	Locality	1759.0	1834	Delaware	Bridgeville
50840	Southampton		Locality	29512.0	50840	Massachusetts	Southampton
14547	Seward	472.0	Locality	14499.0	14547	Pennsylvania	Seward
16684	Napa	139417.0	SubAdminArea	16606.0	16684	California	Napa
12004	Cedar Creek	402.0	Locality	11706.0	12004	Nebraska	Cedar Creek
32457	Seligman	845.0	Locality	31770.0	32457	Missouri	Seligman
30117	Quincy	698.0	Locality	29828.0	30115	Ohio	Logan County
16797	Ukiah	29637.0	Locality	16606.0	16790	California	Mendocino County
13534	Long Beach	33750.0	Locality	13115.0	13427	New York	Nassau County
65780	Brownsville		Locality	915.0	1105	Virginia	Albemarle County
67220	Newton		Locality	2.0	710	Washington	Grays Harbor County
57590	Mason		Locality	18350.0	18404	Nevada	Lyon County
45409	Afton		Locality	23298.0	45409	Georgia	Afton
70879	Tokai		Locality		70879		Tokai
13413	Greene	47491.0	SubAdminArea	13115.0	13413	New York	Greene
38569	Gamaliel	360.0	Locality	38303.0	38569	Kentucky	Gamaliel
40346	Lowry	6.0	Locality	39893.0	40346	South Dakota	Lowry
48289	Kingston		Locality	24391.0	24392	Indiana	Decatur County
7743	Aurora	1434.0	Locality	6614.0	7730	Texas	Wise County
67909	Warwick		Locality	2.0	588	Washington	Klickitat County
25586	Lincoln	150.0	Locality	25316.0	25578	Iowa	Tama County
37489	Blaine		Locality	37030.0	37481	Mississippi	Sunflower County
38119	Garden City	9702.0	Locality	37763.0	38104	South Carolina	Horry County
39536	Glendale	887.0	Locality	39344.0	39529	Oregon	Douglas County
42596	Swansea		Locality	16606.0	18311	California	Inyo County
18296	Junction City	668.0	Locality	16606.0	18294	California	Trinity County
11281	Walcott	242.0	Locality	11160.0	11281	North Dakota	Walcott
52231	Linwood		Locality	34363.0	52231	Michigan	Linwood
8941	Palo Pinto	28875.0	SubAdminArea	6614.0	8941	Texas	Palo Pinto
3248	Taylor	16862.0	SubAdminArea	2876.0	3248	West Virginia	Taylor
13801	Manlius	4503.0	Locality	13115.0	13801	New York	Manlius
11798	Brainard	317.0	Locality	11706.0	11798	Nebraska	Brainard
62064	Albany		Locality	14499.0	16299	Pennsylvania	Fayette County
18638	Hereford		Locality	18563.0	18634	Colorado	Weld County
17648	Clovis	109691.0	Locality	16606.0	17604	California	Fresno County
19178	Gardner		Locality	18563.0	19177	Colorado	Huerfano County
21901	Columbia	10274.0	Locality	21659.0	21897	Illinois	Monroe County
6061	McKinley	72290.0	SubAdminArea	5995.0	6061	New Mexico	McKinley
25501	Dubuque	96854.0	SubAdminArea	25316.0	25501	Iowa	Dubuque
63774	Antioch		Locality	12445.0	12908	Tennessee	Tipton County
49374	Rockdale		Locality	38303.0	49374	Kentucky	Rockdale
34861	Pleasant Ridge	2467.0	Locality	34363.0	34861	Michigan	Pleasant Ridge
2348	Oakfield	1070.0	Locality	1860.0	2348	Wisconsin	Oakfield
34681	Hillman	666.0	Locality	34363.0	34681	Michigan	Hillman
13958	Schenectady	155350.0	SubAdminArea	13115.0	13958	New York	Schenectady
36751	Cascade	687.0	Locality	36387.0	36751	Montana	Cascade
10741	Lincoln	83770.0	SubAdminArea	10187.0	10741	North Carolina	Lincoln
48204	Georgetown		Locality	24391.0	25122	Indiana	Cass County
18818	Sedalia	161.0	Locality	18563.0	18811	Colorado	Douglas County
18481	Enterprise	155773.0	Locality	18350.0	18459	Nevada	Clark County
30361	Dayton	718169.0	Locality	29828.0	30338	Ohio	Montgomery County
11078	Spencer	3256.0	Locality	10187.0	11071	North Carolina	Rowan County
2258	Ontario	550.0	Locality	1860.0	2251	Wisconsin	Vernon County
20471	Echo		Locality	19743.0	20471	Alabama	Echo
40091	Yankton	22869.0	SubAdminArea	39893.0	40091	South Dakota	Yankton
32531	Buckner	3013.0	Locality	31770.0	32531	Missouri	Buckner
47831	Rising Sun		Locality	21659.0	47831	Illinois	Rising Sun
46211	Midway		Locality	25316.0	46211	Iowa	Midway
4068	Tice	4764.0	Locality	3590.0	4068	Florida	Tice
52871	North Prairie		Locality	33129.0	52871	Minnesota	North Prairie
7218	Knollwood	489.0	Locality	6614.0	7218	Texas	Knollwood
49991	Sparksville		Locality	38303.0	49991	Kentucky	Sparksville
65674	White Hall		Locality	915.0	65674	Virginia	White Hall
32238	Fillmore	184.0	Locality	31770.0	32233	Missouri	Andrew County
55931	Bay City		Locality	10187.0	11095	North Carolina	Pamlico County
56291	Hopewell		Locality	10187.0	10825	North Carolina	Rutherford County
38111	Atlantic Beach	409.0	Locality	37763.0	38104	South Carolina	Horry County
28818	Fulton	3783.0	Locality	28810.0	28811	Maryland	Howard County
26388	Moorhead	208.0	Locality	25316.0	26379	Iowa	Monona County
69007	Red House		Locality	2876.0	69007	West Virginia	Red House
674	Minnehaha	11767.0	Locality	2.0	674	Washington	Minnehaha
28147	Virginia		Locality	28035.0	28147	Idaho	Virginia
23557	Reynolds	1002.0	Locality	23298.0	23557	Georgia	Reynolds
31027	Quaker City	486.0	Locality	29828.0	31027	Ohio	Quaker City
16604	Philadelphia	1584138.0	SubAdminArea	14499.0	16604	Pennsylvania	Philadelphia
15434	Freeland	3452.0	Locality	14499.0	15434	Pennsylvania	Freeland
21464	Hunter	95.0	Locality	20581.0	21464	Arkansas	Hunter
71910	Fujimi		Locality		71910		Fujimi
25087	Laurel	499.0	Locality	24391.0	25075	Indiana	Franklin County
25244	Sedalia		Locality	24391.0	25241	Indiana	Clinton County
14118	Lacona	553.0	Locality	13115.0	14118	New York	Lacona
24288	Washington	20386.0	SubAdminArea	23298.0	24288	Georgia	Washington
35021	Beulah	341.0	Locality	34363.0	35021	Michigan	Beulah
775	Fruitland		Locality	2.0	775	Washington	Fruitland
6288	Cedar Crest	598.0	Locality	5995.0	6288	New Mexico	Cedar Crest
11755	Bushnell	117.0	Locality	11706.0	11755	Nebraska	Bushnell
595	Klickitat	358.0	Locality	2.0	595	Washington	Klickitat
20418	Jackson	2675.0	Locality	19743.0	20412	Alabama	Clarke County
33828	Cottage Grove	36793.0	Locality	33129.0	33809	Minnesota	Washington County
3115	Beverly	675.0	Locality	2876.0	3105	West Virginia	Randolph County
20248	Walker	63711.0	SubAdminArea	19743.0	20248	Alabama	Walker
33838	Stacy	1507.0	Locality	33129.0	33838	Minnesota	Stacy
26098	Butler	14539.0	SubAdminArea	25316.0	26098	Iowa	Butler
24478	Servia		Locality	24391.0	24478	Indiana	Servia
18065	Placer	393149.0	SubAdminArea	16606.0	18065	California	Placer
22835	Orangeville	744.0	Locality	21659.0	22835	Illinois	Orangeville
49611	Cisco		Locality	38303.0	49611	Kentucky	Cisco
64281	Oak Ridge		Locality	6614.0	7452	Texas	Cooke County
22475	Lima	157.0	Locality	21659.0	22473	Illinois	Adams County
1325	Bellwood	6504.0	Locality	915.0	1315	Virginia	Chesterfield County
4925	Centennial	217.0	Locality	4804.0	4917	Wyoming	Albany County
67071	Cleveland		Locality	2.0	588	Washington	Klickitat County
44998	Pleasant Grove		Locality	3590.0	4606	Florida	Walton County
34918	Lake	11881.0	SubAdminArea	34363.0	34918	Michigan	Lake
26548	Riceville	790.0	Locality	25316.0	26548	Iowa	Riceville
47811	Woodville		Locality	21659.0	47811	Illinois	Woodville
61108	Colebrook		Locality	14499.0	61108	Pennsylvania	Colebrook
35368	Sawyer	129.0	Locality	35359.0	35368	Kansas	Sawyer
12935	Greene	69087.0	SubAdminArea	12445.0	12935	Tennessee	Greene
30058	Plainville	135.0	Locality	29828.0	30058	Ohio	Plainville
26188	Langdon		Locality	25316.0	26188	Iowa	Langdon
47721	Palisades		Locality	21659.0	47721	Illinois	Palisades
28708	York	2877.0	Locality	28610.0	28697	Maine	York County
51838	Charlotte		Locality	28610.0	28750	Maine	Washington County
68151	Greenville		Locality	1860.0	1974	Wisconsin	Outagamie County
23465	Corinth		Locality	23298.0	23462	Georgia	Heard County
8435	Conway		Locality	6614.0	8433	Texas	Carson County
19055	Hugo	744.0	Locality	18563.0	19051	Colorado	Lincoln County
48171	Carrollton		Locality	24391.0	24643	Indiana	Hancock County
695	Battle Ground	20576.0	Locality	2.0	669	Washington	Clark County
69411	Bingham		Locality	2876.0	69411	West Virginia	Bingham
50871	Charlton		Locality	29512.0	50871	Massachusetts	Charlton
13835	Oriskany	1359.0	Locality	13115.0	13835	New York	Oriskany
55978	Ash		Locality	10187.0	55978	North Carolina	Ash
47541	Bishop		Locality	21659.0	47541	Illinois	Bishop
19505	Badger	19039.0	Locality	19279.0	19505	Alaska	Badger
8255	Hackberry	1099.0	Locality	6614.0	8255	Texas	Hackberry
56968	Altona		Locality	11706.0	56968	Nebraska	Altona
33478	Elgin	1082.0	Locality	33129.0	33470	Minnesota	Wabasha County
36808	Moorhead		Locality	36387.0	36799	Montana	Powder River County
15725	Warwick		Locality	14499.0	15654	Pennsylvania	Chester County
67791	Moore		Locality	2.0	174	Washington	Chelan County
60028	Chapel Hill		Locality	29828.0	30231	Ohio	Perry County
15365	Pottsville	41138.0	Locality	14499.0	15324	Pennsylvania	Schuylkill County
4025	Edgewood	2930.0	Locality	3590.0	4009	Florida	Orange County
38550	Falmouth	2114.0	Locality	38303.0	38550	Kentucky	Falmouth
48247	Hesston		Locality	24391.0	48247	Indiana	Hesston
25027	Tippecanoe	193048.0	SubAdminArea	24391.0	25027	Indiana	Tippecanoe
23587	Wayne	29808.0	SubAdminArea	23298.0	23587	Georgia	Wayne
1537	Triangle	8972.0	Locality	915.0	1537	Virginia	Triangle
41497	Walker		Locality	20581.0	20847	Arkansas	White County
41227	Springfield		Locality	19743.0	20412	Alabama	Clarke County
2797	Dayton		Locality	1860.0	2793	Wisconsin	Green County
22417	Lisle	22912.0	Locality	21659.0	22407	Illinois	DuPage County
56010	Union		Locality	10187.0	10825	North Carolina	Rutherford County
11504	Jamestown	15244.0	Locality	11160.0	11499	North Dakota	Stutsman County
44917	Alpine		Locality	3590.0	4582	Florida	Highlands County
9727	Avondale	5226.0	Locality	9345.0	9717	Louisiana	Jefferson Parish
20797	Carthage	312.0	Locality	20581.0	20786	Arkansas	Dallas County
11835	Seward	6843.0	Locality	11706.0	11835	Nebraska	Seward
7222	Gordonville		Locality	6614.0	7222	Texas	Gordonville
1305	Culpeper	51859.0	SubAdminArea	915.0	1305	Virginia	Culpeper
41018	Abercrombie		Locality	19743.0	41018	Alabama	Abercrombie
61358	Isabella		Locality	14499.0	61358	Pennsylvania	Isabella
2092	Cross Plains	4241.0	Locality	1860.0	2092	Wisconsin	Cross Plains
21915	Tennessee	109.0	Locality	21659.0	21915	Illinois	Tennessee
2812	Pierce	42555.0	SubAdminArea	1860.0	2812	Wisconsin	Pierce
51525	Cary		Locality	28610.0	28634	Maine	Aroostook County
62258	Hopewell		Locality	14499.0	15654	Pennsylvania	Chester County
10035	Vinton	2871.0	Locality	9345.0	10035	Louisiana	Vinton
10395	Marvin	6490.0	Locality	10187.0	10395	North Carolina	Marvin
14895	Ashville	212.0	Locality	14499.0	14895	Pennsylvania	Ashville
23445	Wilkes	9876.0	SubAdminArea	23298.0	23445	Georgia	Wilkes
49478	Aaron		Locality	38303.0	49478	Kentucky	Aaron
49455	Waynesburg		Locality	38303.0	49455	Kentucky	Waynesburg
13905	Greene	1449.0	Locality	13115.0	13905	New York	Greene
41445	Ai		Locality	19743.0	41445	Alabama	Ai
9405	Gilliam	161.0	Locality	9345.0	9405	Louisiana	Gilliam
39105	Nicholas	7166.0	SubAdminArea	38303.0	39105	Kentucky	Nicholas
39015	Henry	16106.0	SubAdminArea	38303.0	39015	Kentucky	Henry
12645	Bradley	106727.0	SubAdminArea	12445.0	12645	Tennessee	Bradley
48218	Green Oak		Locality	24391.0	48218	Indiana	Green Oak
21735	Carbondale	67807.0	Locality	21659.0	21728	Illinois	Jackson County
23535	Palmetto	4718.0	Locality	23298.0	23529	Georgia	Fulton County
48735	Cary		Locality	24391.0	25017	Indiana	Putnam County
8200	Clint	1131.0	Locality	6614.0	8200	Texas	Clint
30273	Coalton	471.0	Locality	29828.0	30273	Ohio	Coalton
44853	Woodland		Locality	1759.0	1786	Delaware	New Castle County
843	Republic	1062.0	Locality	2.0	834	Washington	Ferry County
12543	Mount Pleasant	3751.0	Locality	12445.0	12540	Tennessee	Maury County
21813	Effingham	14092.0	Locality	21659.0	21808	Illinois	Effingham County
44583	Pittsburg		Locality	18563.0	19079	Colorado	Gunnison County
2800	Monroe	10658.0	Locality	1860.0	2793	Wisconsin	Green County
3903	Columbia		Locality	3590.0	3902	Florida	Columbia County
53156	Woodbury		Locality	33129.0	33522	Minnesota	Carlton County
26055	Des Moines	39138.0	SubAdminArea	25316.0	26055	Iowa	Des Moines
2182	Racine	196584.0	SubAdminArea	1860.0	2182	Wisconsin	Racine
4815	Teton	23081.0	SubAdminArea	4804.0	4815	Wyoming	Teton
28395	Minidoka	113.0	Locality	28035.0	28395	Idaho	Minidoka
18945	Allison		Locality	18563.0	18945	Colorado	Allison
44168	Ruthven		Locality	16606.0	44168	California	Ruthven
72428	Satsuma		Locality		72428		Satsuma
41558	Bowman		Locality	20581.0	41558	Arkansas	Bowman
31275	Sinking Spring	129.0	Locality	29828.0	31275	Ohio	Sinking Spring
35505	Willowbrook	83.0	Locality	35359.0	35505	Kansas	Willowbrook
35685	Bassett	21.0	Locality	35359.0	35685	Kansas	Bassett
47295	Nekoma		Locality	21659.0	47295	Illinois	Nekoma
21645	Franklin	49421.0	SubAdminArea	21517.0	21645	Vermont	Franklin
39285	Dover	248.0	Locality	38303.0	39277	Kentucky	Mason County
4905	Fairview	293.0	Locality	4804.0	4885	Wyoming	Lincoln County
742	Aberdeen	29089.0	Locality	2.0	710	Washington	Grays Harbor County
24165	Knoxville	60.0	Locality	23298.0	24163	Georgia	Crawford County
65318	Severn		Locality	915.0	65318	Virginia	Severn
3195	Blakeley		Locality	2876.0	3195	West Virginia	Blakeley
38678	Lynch	665.0	Locality	38303.0	38678	Kentucky	Lynch
44955	Four Corners		Locality	3590.0	44955	Florida	Four Corners
14152	Forest Home	597.0	Locality	13115.0	14152	New York	Forest Home
2655	Portage	70942.0	SubAdminArea	1860.0	2655	Wisconsin	Portage
54518	Osborn		Locality	37030.0	54518	Mississippi	Osborn
50648	Alfalfa		Locality	9345.0	50648	Louisiana	Alfalfa
6862	Redland	6358.0	Locality	6614.0	6862	Texas	Redland
9292	Andrews	18128.0	SubAdminArea	6614.0	9292	Texas	Andrews
24615	Granger	30717.0	Locality	24391.0	24615	Indiana	Granger
2362	Richfield	11696.0	Locality	1860.0	2352	Wisconsin	Washington County
49748	Lawton		Locality	38303.0	38988	Kentucky	Carter County
27675	Cottonwood	12023.0	Locality	27523.0	27656	Arizona	Yavapai County
37395	Golden	191.0	Locality	37030.0	37385	Mississippi	Tishomingo County
29925	Portage	466.0	Locality	29828.0	29897	Ohio	Wood County
10012	Westminster	3063.0	Locality	9345.0	10006	Louisiana	East Baton Rouge Parish
65959	Concord		Locality	915.0	1447	Virginia	Brunswick County
3656	Naples	21948.0	Locality	3590.0	3643	Florida	Collier County
21746	Astoria	1070.0	Locality	21659.0	21742	Illinois	Fulton County
1676	Clarke	14523.0	SubAdminArea	915.0	1676	Virginia	Clarke
15446	Ashley	2719.0	Locality	14499.0	15446	Pennsylvania	Ashley
15896	Forest	7279.0	SubAdminArea	14499.0	15896	Pennsylvania	Forest
28249	Harpster		Locality	28035.0	28249	Idaho	Harpster
44089	Lucerne		Locality	16606.0	44089	California	Lucerne
32029	Fair Play	476.0	Locality	31770.0	32029	Missouri	Fair Play
20869	Saline	121421.0	SubAdminArea	20581.0	20869	Arkansas	Saline
49842	Locust Hill		Locality	38303.0	49842	Kentucky	Locust Hill
24552	Munster	22717.0	Locality	24391.0	24552	Indiana	Munster
22639	Bartonville	6250.0	Locality	21659.0	22639	Illinois	Bartonville
19129	Drake		Locality	18563.0	19129	Colorado	Drake
29682	Bridgewater	9003.0	Locality	29512.0	29682	Massachusetts	Bridgewater
61992	Zimmerman		Locality	14499.0	61992	Pennsylvania	Zimmerman
11659	Palermo	85.0	Locality	11160.0	11659	North Dakota	Palermo
28759	Hancock	54811.0	SubAdminArea	28610.0	28759	Maine	Hancock
37692	Sibley		Locality	37030.0	37692	Mississippi	Sibley
36342	Edson		Locality	35359.0	36342	Kansas	Edson
57672	Baldwin		Locality	13115.0	13917	New York	Essex County
20569	Enterprise	38737.0	Locality	19743.0	20568	Alabama	Coffee County
68292	Oakley		Locality	1860.0	2793	Wisconsin	Green County
12649	Charleston	681.0	Locality	12445.0	12645	Tennessee	Bradley County
62352	Mexico		Locality	14499.0	16556	Pennsylvania	Montour County
48859	Rome		Locality	24391.0	25291	Indiana	Perry County
38869	Milford		Locality	38303.0	38864	Kentucky	Bracken County
8156	Anton	1100.0	Locality	6614.0	8156	Texas	Anton
43819	North Fork		Locality	16606.0	43819	California	North Fork
26516	Lewis	408.0	Locality	25316.0	26516	Iowa	Lewis
11756	Kimball	2361.0	Locality	11706.0	11756	Nebraska	Kimball
11306	Epping	115.0	Locality	11160.0	11306	North Dakota	Epping
27596	Solomon	424.0	Locality	27523.0	27596	Arizona	Solomon
26533	Murray	726.0	Locality	25316.0	26532	Iowa	Clarke County
65436	Fairview		Locality	915.0	1363	Virginia	Mecklenburg County
41563	Calhoun		Locality	20581.0	20903	Arkansas	Columbia County
21313	Spring Hill		Locality	20581.0	21308	Arkansas	Hempstead County
24283	Bethlehem	696.0	Locality	23298.0	24278	Georgia	Barrow County
14653	Brookhaven	8039.0	Locality	14499.0	14605	Pennsylvania	Delaware County
52116	Butler		Locality	34363.0	35092	Michigan	Branch County
35196	Hesperia	936.0	Locality	34363.0	35194	Michigan	Oceana County
973	Herndon	24532.0	Locality	915.0	966	Virginia	Fairfax County
60216	Avoca		Locality	26557.0	60216	Oklahoma	Avoca
23383	Climax	267.0	Locality	23298.0	23383	Georgia	Climax
19063	Stratton	652.0	Locality	18563.0	19063	Colorado	Stratton
4483	Kissimmee	374231.0	Locality	3590.0	4483	Florida	Kissimmee
8893	Falls City	654.0	Locality	6614.0	8893	Texas	Falls City
950	Glen Allen	16339.0	Locality	915.0	950	Virginia	Glen Allen
35466	Wellsville	1809.0	Locality	35359.0	35466	Kansas	Wellsville
27073	Okmulgee	38335.0	SubAdminArea	26557.0	27073	Oklahoma	Okmulgee
36253	Beardsley		Locality	35359.0	36253	Kansas	Beardsley
36996	Redstone		Locality	36387.0	36996	Montana	Redstone
28783	Farmingdale		Locality	28610.0	28783	Maine	Farmingdale
50	Sumner	10093.0	Locality	2.0	3	Washington	Pierce County
31573	Smithfield	11374.0	Locality	31331.0	31568	Utah	Cache County
64446	Silver City		Locality	6614.0	6883	Texas	Navarro County
39853	Lexington	236.0	Locality	39344.0	39849	Oregon	Morrow County
68046	Bridgeport		Locality	1860.0	2721	Wisconsin	Crawford County
1063	Hamilton	640.0	Locality	915.0	1061	Virginia	Loudoun County
36456	Chouteau	5745.0	SubAdminArea	36387.0	36456	Montana	Chouteau
45006	Valdez		Locality	3590.0	45006	Florida	Valdez
43453	Glenbrook		Locality	16606.0	43453	California	Glenbrook
42463	Binghamton		Locality	16606.0	42463	California	Binghamton
40843	Marlow		Locality	19743.0	40843	Alabama	Marlow
27163	Kendrick	141.0	Locality	26557.0	27163	Oklahoma	Kendrick
38503	Earlington	1354.0	Locality	38303.0	38503	Kentucky	Earlington
4460	Marianna	7273.0	Locality	3590.0	4460	Florida	Marianna
10730	Morven	468.0	Locality	10187.0	10730	North Carolina	Morven
65406	Copper Hill		Locality	915.0	65406	Virginia	Copper Hill
48643	Valentine		Locality	24391.0	48643	Indiana	Valentine
37303	Ansley		Locality	37030.0	37303	Mississippi	Ansley
40453	Davison	19790.0	SubAdminArea	39893.0	40453	South Dakota	Davison
49633	Dabney		Locality	38303.0	49633	Kentucky	Dabney
18560	Dyer	255.0	Locality	18350.0	18555	Nevada	Esmeralda County
20900	Morganton		Locality	20581.0	20893	Arkansas	Van Buren County
36673	Chester	889.0	Locality	36387.0	36669	Montana	Liberty County
22520	McLean	803.0	Locality	21659.0	22520	Illinois	McLean
9020	Archer	8786.0	SubAdminArea	6614.0	9020	Texas	Archer
49543	Anna		Locality	38303.0	49543	Kentucky	Anna
23263	Olney	9002.0	Locality	21659.0	23263	Illinois	Olney
8953	Crosby	5779.0	SubAdminArea	6614.0	8953	Texas	Crosby
12553	Cowan	1658.0	Locality	12445.0	12553	Tennessee	Cowan
2360	Rockfield		Locality	1860.0	2360	Wisconsin	Rockfield
38203	Sumter	72131.0	Locality	37763.0	38203	South Carolina	Sumter
2990	Wayne	1408.0	Locality	2876.0	2989	West Virginia	Wayne County
52806	Fremont		Locality	33129.0	34114	Minnesota	Winona County
51276	White Plains		Locality	28810.0	29033	Maryland	Wicomico County
7670	Elgin	11976.0	Locality	6614.0	7664	Texas	Bastrop County
7040	Converse	23375.0	Locality	6614.0	7007	Texas	Bexar County
39777	Valley Falls		Locality	39344.0	39777	Oregon	Valley Falls
42207	Wood Springs		Locality	27523.0	42207	Arizona	Wood Springs
52264	Ray		Locality	34363.0	52264	Michigan	Ray
30574	Pickaway	58086.0	SubAdminArea	29828.0	30574	Ohio	Pickaway
53187	Stanley		Locality	33129.0	53187	Minnesota	Stanley
12371	Lowell		Locality	11706.0	12365	Nebraska	Kearney County
36514	Ennis	923.0	Locality	36387.0	36507	Montana	Madison County
26434	Carlisle	4339.0	Locality	25316.0	26424	Iowa	Warren County
16354	Stillwater	207.0	Locality	14499.0	16341	Pennsylvania	Columbia County
9064	Fairfield	3242.0	Locality	6614.0	9063	Texas	Freestone County
33364	Lexington	2037.0	Locality	33129.0	33350	Minnesota	Anoka County
47105	Disco		Locality	21659.0	47105	Illinois	Disco
43212	Ambrose		Locality	16606.0	43212	California	Ambrose
45395	Zenith		Locality	23298.0	45395	Georgia	Zenith
7099	Bayside	329.0	Locality	6614.0	7099	Texas	Bayside
30432	Waynesburg	911.0	Locality	29828.0	30432	Ohio	Waynesburg
889	River Road	952.0	Locality	2.0	889	Washington	River Road
54215	Hiram		Locality	31770.0	54215	Missouri	Hiram
67085	Emerald		Locality	2.0	67085	Washington	Emerald
25212	Loogootee	2932.0	Locality	24391.0	25212	Indiana	Loogootee
48725	Wyandot		Locality	24391.0	48725	Indiana	Wyandot
68615	Peyton		Locality	1860.0	68615	Wisconsin	Peyton
40692	Alpine		Locality	19743.0	20330	Alabama	Talladega County
54372	Evanston		Locality	37030.0	37492	Mississippi	George County
4399	High Point	3571.0	Locality	3590.0	4395	Florida	Hernando County
9709	Minden	12559.0	Locality	9345.0	9703	Louisiana	Webster Parish
6852	Charlotte	1812.0	Locality	6614.0	6842	Texas	Atascosa County
44652	Salina		Locality	18563.0	18714	Colorado	Boulder County
4602	Perry	6853.0	Locality	3590.0	4593	Florida	Taylor County
56982	Carlisle		Locality	11706.0	11972	Nebraska	Fillmore County
64025	Minden		Locality	6614.0	7619	Texas	Rusk County
338	Baring	173.0	Locality	2.0	338	Washington	Baring
65634	Wadesville		Locality	915.0	65634	Virginia	Wadesville
8348	Red Oak	12780.0	Locality	6614.0	8348	Texas	Red Oak
42391	Arena		Locality	16606.0	42391	California	Arena
39241	Camargo	1139.0	Locality	38303.0	39241	Kentucky	Camargo
43471	Hardy		Locality	16606.0	43471	California	Hardy
14828	Oaks		Locality	14499.0	14828	Pennsylvania	Oaks
28261	Eden	416.0	Locality	28035.0	28260	Idaho	Jerome County
3758	Providence		Locality	3590.0	3749	Florida	Polk County
35461	Pomona	827.0	Locality	35359.0	35459	Kansas	Franklin County
30241	Junction City	808.0	Locality	29828.0	30231	Ohio	Perry County
25921	Fenton	238.0	Locality	25316.0	25913	Iowa	Kossuth County
17965	San Carlos	30499.0	Locality	16606.0	17953	California	San Mateo County
49015	Huntsville		Locality	35359.0	35503	Kansas	Reno County
21632	Springfield		Locality	21517.0	21617	Vermont	Windsor County
22105	Deerfield	18946.0	Locality	21659.0	22098	Illinois	Lake County
14702	Centerville	3172.0	Locality	14499.0	14695	Pennsylvania	Washington County
19675	Mountain Village	864.0	Locality	19279.0	19675	Alaska	Mountain Village
25975	Lester	304.0	Locality	25316.0	25975	Iowa	Lester
12655	Unicoi	3571.0	Locality	12445.0	12655	Tennessee	Unicoi
20665	Peach Orchard	125.0	Locality	20581.0	20665	Arkansas	Peach Orchard
20755	Hoxie	2632.0	Locality	20581.0	20755	Arkansas	Hoxie
38485	Scott	56031.0	SubAdminArea	38303.0	38485	Kentucky	Scott
67758	Dayton		Locality	2.0	853	Washington	Mason County
53965	Auburn		Locality	31770.0	32479	Missouri	Lincoln County
46315	Thomasville		Locality	25316.0	25480	Iowa	Clayton County
61975	Eden		Locality	14499.0	15819	Pennsylvania	Lancaster County
